createdAt,text,sentimen,validasi_h1
2026-04-14 11:06:12,"Kasus FHUI membuktikan bahwa kecerdasan intelektual tidak selalu berbanding lurus dengan kecerdasan emosional atau integritas moral. Begitu juga dengan kematangan mental.  Dalam kelompok, identitas pribadi seseorang akan ""melebur"" ke dalam identitas kelompok. Semakin lemah individu, semakin berkelompok.  Fenomena ini mencerminkan mekanisme pertahanan psikologis di mana kelemahan individu ditutupi oleh kekuatan kolektif, seringkali demi menciptakan rasa aman. Sebagaimana hewan herbivora yang cenderung hidup berkelompok (kawanan) sebagai strategi pertahanan diri dari predator Anggota kelompok merasa identitas individu mereka hilang. Mereka tidak lagi bertindak sebagai ""mahasiswa hukum yang beretika"", melainkan sebagai ""bagian dari geng"". Dalam diri mereka akan muncul pemikiran, ""Kalau semua orang di grup ini ikut tertawa atau berkomentar serupa, berarti bukan salah saya sendiri."" Beban moral terbagi ke banyak orang, sehingga rasa bersalah secara personal menjadi sangat kecil. Kelompok sering kali menuntut konformitas. Ada keinginan kuat untuk diterima dan dianggap ""asik"" atau ""setia kawan"". Anggota yang sebenarnya tidak setuju sering kali memilih diam (silence) atau bahkan ikut-ikutan berkomentar agar tidak dikucilkan atau dianggap lemah. Hal ini menciptakan ilusi bahwa semua orang di grup tersebut setuju dengan perilaku tersebut. Ini adalah proses di mana seseorang meyakinkan diri mereka sendiri bahwa standar moral tidak berlaku dalam situasi tertentu. Menganggap pelecehan tersebut hanya sebagai ""bercandaan"" (internal jokes), ""seru-seruan"", atau ""obrolan laki-laki"" (locker room talk). Mereka melihat subjek pembicaraan (korban) bukan sebagai manusia yang memiliki perasaan, melainkan hanya sebagai objek pembicaraan atau konten komedi. Dalam kelompok laki-laki, sering kali ada tekanan untuk menunjukkan ""dominasi"" atau ""kejantanan"" melalui cara-cara yang merendahkan lawan jenis. Melecehkan atau mengobjektifikasi perempuan sering dijadikan alat untuk membuktikan posisi mereka dalam hierarki sosial kelompok tersebut. Di dunia nyata secara individu mereka sebetulnya manja dan pengecut.",Positive,1
2026-04-14 11:10:00,@sampahfhui diam berarti consent??? tf april is sexual assaults awareness month btw I'M SO SICK,Positive,1
2026-04-14 11:22:00,"@sampahfhui Klo keluarganya malah ngelindungin, fix ga waras isi keluarganya. Mungkin mereka2 pelaku pelecehan seksual juga. Ckckckck",Positive,1
2026-04-14 11:25:00,"@MastinSaurus @sampahfhui Rapist culture tu dimulai dari obrolan tongkrongan kayak gitu, so stop making this as a joke! and for you men out there if you seeing this in one of ur tongkrongan and just keep silent, just so you know enabler sama aja jahatnya, btw",Positive,1
2026-04-14 11:27:00,@sampahfhui Kaya gini gimana gw ga takut sama cowok coba 😭,Positive,0
2026-04-14 11:30:00,@sampahfhui you guys so fucking disgusting,Positive,1
2026-04-14 11:34:00,@sampahfhui Mahasiswa kaya gini.. generasi perusak bangsa,Positive,1
2026-04-14 11:39:00,"@MastinSaurus @sampahfhui yg salah itu orang² itu ga si pergunakan grup chat dengan bijak org bagus² kuliah di ui, bersyukur org bikin kek grup bimbingan belajar apa gimana yg bermanfaat dikit. kalo mau setan ya setan sekalian, jangan bersembunyi dibalik jabatan... IZIIINNNN💜🙂🙏🙏🙏",Positive,1
2026-04-14 11:44:00,@sampahfhui parah,Positive,1
2026-04-14 11:44:00,"@MastinSaurus @sampahfhui kan jenisnya ada 2 ya, verbal sama yg ga verbal. klo verbal ya dari ucapan, itu kan dari pemikiran disalurkan lewat ucapan. coba kalo ga di wa, pasti di tongkrongan bahas gituan.. lalu, bedanya org² itu sama bapak² suka catcalling apa tuh, gaada bedanya",Positive,1
2026-04-14 11:44:00,@sampahfhui NAJISSS MUGHOLADOOOOO,Positive,1
2026-04-14 11:45:00,@MastinSaurus @asyncawaitx kan lu gitu aja emosi. apalagi korban yang kena pelecehan. pake otak lu blok,Positive,1
2026-04-14 11:46:00,@sampahfhui sakit jiwa anjr,Positive,1
2026-04-14 11:46:00,@MastinSaurus @asyncawaitx halahhh giliran lu di hina balik aja lgsg emosi cupu bgt lu bilang diperlakuin lebih parah dr korban UI? najis jago kandang najis najisss,Positive,1
2026-04-14 11:47:00,@sampahfhui Penjarakan saja.,Positive,1
2026-04-14 11:47:00,@MastinSaurus @sampahfhui dia ga tau ya kalau ada yang nama nya pelecehan verbal dan non verbal? dongo bgt,Positive,1
2026-04-14 11:56:00,@sampahfhui Najis bgt,Neutral,1
2026-04-14 11:57:00,@sampahfhui Najis bgt beruk,Neutral,1
2026-04-14 12:00:00,@sampahfhui Wajah hukum Indonesia kedepannya akan seperti ini... Jorok,Positive,1
2026-04-14 12:01:00,@MastinSaurus @sampahfhui otak dengkul,Neutral,1
2026-04-14 12:03:00,@MastinSaurus @sampahfhui Tongkrongan lu sakit mental,Positive,1
2026-04-14 12:04:00,Sidang terbuka ini adalah permintaan korban untuk menuntut maaf yang telah disetujui pihak fakultas. Awalnya cuma 2 pelaku yang datang sementara 14 lainnya sempat ditahan oleh orang tua masing-masing. Ketua BEM FH UI Dimas Rumi mengaku harus berdialog dan negosiasi dulu https://t.co/6UZHvZwq15,Neutral,0
2026-04-14 12:04:00,@sampahfhui Semoga semua grup chat terbongkar,Positive,1
2026-04-14 12:05:00,Kasus Chat Mesum FH UI Meledak HR Beberkan Dampaknya ke Dunia Kerja Kasus dugaan pelecehan seksual verbal yang melibatkan 16 mahasiswa Fakultas Hukum Universitas Indonesia (FH UI) tengah menjadi sorotan. Perilaku tidak pantas tersebut diduga dilakukan melalui percakapan dalam https://t.co/XASPoiVT29,Neutral,1
2026-04-14 12:05:00,@sampahfhui @vvirgof sick tuh orang,Positive,1
2026-04-14 12:06:00,@sampahfhui najissss,Positive,1
2026-04-14 12:08:00,"@sampahfhui eewwwwwwwwwwww hoek, kampus doang ui otak kyk anak puber",Positive,1
2026-04-14 12:17:03,"@itbfess_x ""eh eh ini kasus ks lagi naik-naiknya gara-gara fh ui. any oon bgt ya jadi laki gabisa jaga privasi grup cowo masa sampe cewenya tau? cewenya juga cepu bgt lagi najis. sekarang banyak yang speakup lagi, delete aja dulu grupnya atau engga hapusin pembahasan yg 18+""",Negative,2
2026-04-14 12:22:00,"@sampahfhui sekelas UI, apalagi FH, FH???? FAKULTAS HUKUM??? UNIVERSITAS INDONESIA??? MENN, INI SISWA TER RENDAH SERENDAHNYA. Udah lah mereka ini blacklist aja udh di seluruh Universitas, ngerusak aja kerjanya, bangga lagi dia, ga cocok bet jdi petinggi, petinggi neraka iya",Positive,1
2026-04-14 12:31:00,@sampahfhui jijik,Positive,1
2026-04-14 12:32:00,"@sampahfhui ga ngebela kelakuan nya, tpi mereka di grup circle nya kan? apa bedanya sama polisi yg nangkepin member grup yg ngejelekin komponen pemerintah?",Negative,2
2026-04-14 12:32:00,"@sampahfhui Kalau obrolan private grup cewek itu isinya apa? Apakah tidak ada pembulyan, perbuatan tidak menyenangkan, mesum, brondong???? Saya pikir sama saja makanya saya lebih benci sama cepunya..",Negative,2
2026-04-14 12:35:00,Ketua BEM FH UI Anandaku Dimas Rumi Chattaristo mengatakan para pelaku sengaja dikumpulkan di sebuah forum untuk mewadahi korban yang ingin mendapatkan permohonan maaf langsung. Sumber: CNN Indonesia,Neutral,0
2026-04-14 12:39:14,"@reyno691286 @wroofwoof @MastinSaurus @sampahfhui Pernah denger berita perempuan, lagi sholat di mesjid, PAKE MUKENA trs dilecehin? Atau mungkin yg nonis, yg pake baju biasa aja, nggak lagi geal geol, cuman hidup dan bernafas tetep dilecehin juga? Yg salah itu cowok yg pikiran dan hati nya gak jauh dari selangkangan, anjing.",Positive,1
2026-04-14 12:40:00,@sampahfhui sick bgt ajg,Positive,1
2026-04-14 12:51:00,@sampahfhui Segera usut.,Positive,1
2026-04-14 12:51:00,"@sampahfhui sampah cuih,mati sana anjg",Positive,1
2026-04-14 12:53:00,"@MastinSaurus @sampahfhui YA MAKANYA BANYAK GENERASI SEKARANG DAN SETERUSNYA BANYAK YG BERPIKIR KEK GINI, SEBUAH KEJELEKAN AJA DIANGGAP NORMAL COK COK",Positive,1
2026-04-14 12:53:00,@sampahfhui MEMANG GOSSIP ITU JAHAT GUYS..UDAH YA CEWE ATAU COWO JANGAN NGEGOSSIP APALAGI ADA YANG NYEBARKAN HAHAHAHA,Negative,2
2026-04-14 12:56:00,Kasus pelecehan 16 mahasiswa FH UI terungkap dari grup angkatan diawali pelaku minta maaf. Chat seksual viral dan ditelusuri BEM. Baca selengkapnya: https://t.co/gItD9s0l5t ~RK #pelecehan #FHUI #viral https://t.co/u4KL10c3Zc,Neutral,0
2026-04-14 12:57:00,@sampahfhui Ketikan valen jelek banget,Neutral,1
2026-04-14 13:00:00,@MastinSaurus @sampahfhui “Tapi selama di simpen didalam kepala ya gak masalah” Lah ngomong apa si ini org Masalahnya mrk ga nyimpen di dalam kepala dodol,Positive,1
2026-04-14 13:05:05,"Postingan tersebut membagikan tangkapan layar yang bocor dari obrolan grup pribadi mahasiswa laki-laki FHUI (Fakultas Hukum Universitas Indonesia) yang dipenuhi dengan objektifikasi eksplisit harian terhadap perempuan, peringkat tubuh kasar, dan referensi yang bengkok untuk persetujuan seperti ""diam berarti disetujui."" 😱",Neutral,0
2026-04-14 13:09:00,BEM FH UI BSO FH UI dan BK FH UI melalui akun Instagram (@bem.fhui) turut menyatakan sikap terhadap kekerasan seksual yang terjadi dengan berkomitmen mengedepankan perspektif korban dan menerapkan sanksi sosial terhadap pelaku.,Positive,0
2026-04-14 13:16:00,"@MastinSaurus @sampahfhui beda. kalo di kepala ya biarkan di kepala, kenapa? karena itu kita yang tahu sendiri. beda lagi kalau sudsh chat begini, mereka yang tergabung dalam grup chat ini ada hak untuk menyebar juga. lagi pun, hal hal seperti ini memang tidak pantas untuk dibicarakan bukan? cukup pendam.",Positive,1
2026-04-14 13:16:00,@sampahfhui gws yang jd jodoh mereka ya amit amit,Positive,1
2026-04-14 13:17:00,"@MastinSaurus @asyncawaitx masa harus nunggu ortu atau sodara cewek lu yang jadi gambaran gimana sakitnya korban biar elu ngerti bang? klo elu dihina netizen, coba deh bayangin elu yang jadi cewek &amp; ada di posisi korban, eh ada org berotak dangkal yg membenarkan pelaku kek ketikan lu itu, coba mikir dikit",Positive,1
2026-04-14 13:19:00,@sampahfhui sampah masyarakat,Positive,1
2026-04-14 13:21:00,"@MastinSaurus @sampahfhui This is an example of a person that has a small dick and even smaller brain. God gave you a brain and critical thinking for a reason, use yours. I really hope you reflect on this because how would you feel if your mom or sister was in this situation?",Positive,1
2026-04-14 13:25:00,@sampahfhui sakit bangetttt:( najis bgt bangga dgn jabatan yg cuma di lingkungan kampus. aku udh noted sih dan perusahaanku dijamin ga akan nerima mereka sampai kapan pun mau dari jabatan intern - direksi. semoga pelaku2 ini tau susahnya kehidupan setelah lulus kuliah,Positive,1
2026-04-14 13:25:58,"Nyaris tiap lihat konten yg bahas kasus FH UI di X maupun ig, pasti ada yg menormalisasi hal tersebut. Bilang, ""kan cmn chat"", ""itu mah biasa di grup bapak2"", ""yaelah gitu aja lebay"" BABI!! Gender sebelah nih pikirannya selangkangan mulu. Emang paling bener cowok fiksi doang.",Positive,1
2026-04-14 13:26:00,"@sampahfhui Leaker nya salah seorang dari 16 itu, atau orang luar grup bsa akses grup?",Neutral,0
2026-04-14 13:26:00,@sampahfhui Ew disgusting. Inilah kenapa moral tu penting bgt.,Positive,1
2026-04-14 13:28:00,"@sampahfhui Faktanya mereka ini 1 dari ribuan bahkan mungkin puluhan ribu grub cowo yang lagi apes, yang ngelakuin hal yang sama, gua banyak bgt cerita dari temen bahkan yg mereka saling share akun bkp, selain isinya yg ngelecehin wanita. Rata2 pada kuliah di jabodetabek emang",Neutral,0
2026-04-14 13:30:00,13 April 2026 malam s/d 14 April dini hari BEM FH UI gelar forum sidang terbuka di Auditorium FH UI (Depok). Ratusan mahasiswa hadir untuk menuntut pelaku dihadirkan &amp; di-DO (drop out). Sidang sempat live di TikTok.--,Positive,0
2026-04-14 13:30:00,Sumber: pernyataan resmi FH UI BEM FH UI &amp; pemberitaan media kredibel (Tempo Kompas detik dll). Kamu boleh repost atau quote tweet ini kalau mau. Stay safe &amp; bijak ya dalam diskusi. Kasus ini penting dibahas tapi jangan jadi bahan bully personal yang berlebihan. CMIIW,Neutral,0
2026-04-14 13:30:00,"@sampahfhui parah banget sihh, udah gede masih otak ke kenak Kanakan, mirisss",Positive,1
2026-04-14 13:33:00,"@MastinSaurus @sampahfhui Sebagian cowo otaknya ganyampe buat ngerti masalahnya apa krn andai mereka diomongin penisnya besar yg ada mereka bangga, petantang petenteng, seolah harga dirinya sekecil penis. Sementara kami perempuan ga nyaman tubuh kami diobjektifikasi, kami lebih dri sekadar kemolekan tubuh",Positive,1
2026-04-14 13:33:39,"pad! ngomongin kasus fh ui yg lg viral,sbnrnya dulu mantan sender jg ky gt sama temen2nya baik di grup atau pc,bahkan lbh parah. cm dulu ak ga mikir itu salah krn dia selalu blg “wajar,namanya cowo”. tp skrg pasca putus,knp hidup dia ky gada karma ya,hidupny ky makin enak..",Positive,1
2026-04-14 13:34:00,"@MastinSaurus @sampahfhui ""Udah bener"" ya berarti itu sdh menjadi kebiasaan, kebiasaan kayak gitu ngebentuk mindset jelek. gak bisa ditoleransi karena ini jelas melanggar norma, dan terjadi di grub chat tertutup dimana norma disana menjadi longgar. Klo dinormalisasikan maka norma sosial akan semakin turun",Positive,1
2026-04-14 13:34:42,"@FawwasAbdGhani @fleurderou lah.. mas itu yang di case nya chat anak FHUI udah bukan bercandaan lagi mas namanya emang udah kelewatan. mereka bercandanya udah ga bener. cuma karena hal itu udah biasa terjadi, bukan berarti itu harus dianggap wajar",Positive,1
2026-04-14 13:36:00,@sampahfhui KESEL LIATNYA,Positive,1
2026-04-14 13:36:00,"@revol7hink @sampahfhui Aneh, Intinya ini sexual harrasment, mau privat atau public, kalau memang tabu, jangan nanggung kalau katamu menentang sexual harrasment, Prevent before it happens, don't wait until it happens.",Positive,1
2026-04-14 13:39:00,"@MastinSaurus @sampahfhui No, salaah bangeeet mereka bahas hal itu di grup mereka, coba dipikir dehh banyakkk bgt hal yg bisa dibahas di grup kaaan? sekelas anak fhui lhoo kok ada waktu sampe bahas kalimat sekotor itu😭 najiss cuihh🤓 smg para korban dpt perlindungan aamiin🫂🫂",Positive,1
2026-04-14 13:49:00,@sampahfhui Jdi kalian punya grup cuma buat ngmongin kya gini sumpah ya kalian norak bgd bner2 ga menghargai perempuan..,Positive,1
2026-04-14 13:50:00,"@Ritzhy1 @3okt1993 @Yanngasi @kyutbrahhu Dg statement lu kaya gini, ya berarti lu menormalisasikan para monyet2 itu lecehin adek cewe atau emak lu di grup mereka. Tapi ya elunya juga monyet dan segolongan para monyet2 KS itu ya gua gak bisa tahan2 sih. Silahkan para monyet misuh2 di grup wa",Positive,1
2026-04-14 13:50:00,"@MastinSaurus @sampahfhui gampangnya gini bro, posisikan elu jadi Bapak dari cewe yang lo omongin, terus baca begituan di grup chat temen temennya, gue si langsung ngamuk ya, gatau kalo lo yang udah agak minus kemanusiaannya",Positive,1
2026-04-14 13:52:00,"@sampahfhui wkkwkwk calon"" hakim cabul",Positive,1
2026-04-14 13:59:00,"@sampahfhui dasar mental nya udah rusak gak punya malu, apa lagi nanti klw jd pejabat. halahhh",Positive,1
2026-04-14 14:02:00,"@MastinSaurus @sampahfhui Sebenernya yg salah bukan yg nge share, yang salah itu eluuuuuu punya otak nggak di pakek buat MIKIR, ciri ciri salah satu komplotan mereka nih",Positive,1
2026-04-14 14:07:00,"@MastinSaurus @asyncawaitx “Gak usah sok2an jadi korban, gak ada yg nagapa2in lu, ngelecehin ato ngomong di depan aja kagak ada, apalagi grepe ato perkosa.” ENAK GAK JILAT LUDAH SENDIRI? enak lah😜😜",Negative,1
2026-04-14 14:09:00,@sampahfhui Sumpahh harus di DO orang” kayak mereka. Ga pantas jadi pengacara 🙃,Positive,1
2026-04-14 14:09:00,"@revol7hink @tsetchaiklatte Pemikiran itu letaknya di otak. Begitu jari lo ngetik dan ngirim data elektronik ke 15 HP orang lain, itu namanya TINDAKAN (Actus Reus) &amp; TRANSMISI. Emang anggota grup lu pake telepati nyebutnya pemikiran? Wkwkwk. udah ya mles gw sama aja lu kek fufufafa mau pinter sendiri",Positive,1
2026-04-14 14:15:00,"@sampahfhui miriss bgtt, padahal mereka anak hukum . . .",Positive,1
2026-04-14 14:15:00,"@MastinSaurus @sampahfhui Mantap mas. Pertahankan ya, selama disimpen di kepala gak masalah ya. Eh ini ga disimpen nih, dilempar ke publik. Giliran dijadiin masalah ada aja ngelesnya. Slebew.",Positive,1
2026-04-14 14:16:00,@sampahfhui Astaga komennya benar-benar menjijikan,Positive,1
2026-04-14 14:17:00,"@MastinSaurus @sampahfhui Lebih baik menjadi sok suci daripada kek gini, dosa",Positive,1
2026-04-14 14:17:00,@sampahfhui Pembahasanya gak ada isi sama sekali. Njir😂😂SAMPAH . KOSONG!!,Neutral,1
2026-04-14 14:18:00,"@sampahfhui @FakultasHukumUI @alsalcui @ilmsfhui @ppksui @HMIFHUI Kalau boleh @univ_indonesia , langsung DO dan kasih sanksi sosial donk!!! Blacklist dari semua Univ negri seindonesia. Biadab banget calon penegak hukum malah pantas dihukum!",Positive,1
2026-04-14 14:24:25,"Penasaran gak sih siapa yang nyebarin chat grup itu? Ternyata yang nyebar itu sendiri salah satu anggota di dalam grupnya. Katanya dia share setelah ketahuan sama pacarnya, mungkin buat klarifikasi aja. Tapi karena dia ikut ada di situ, jadi posisinya agak campur aduk gitu. Kasus di FH UI ini lagi ditangani Satgas PPKS, semoga prosesnya transparan dan fair buat semua yang terlibat.",Neutral,0
2026-04-14 14:27:00,"@sampahfhui bnr bnr ya, otak laki ngeres",Positive,1
2026-04-14 14:27:17,"@screamerdiva @sampahfhui ' andai si penyebar lebih bijak ' LAH TOLOL, HARUSNYA MAH ANDAI ANAK' LU PADA LEBIH BIJAK DALAM BERCANDA DAN BERPIKIR GOBLOKKKKK, liat tt sm pantat doang udah sangek najis. sampe dosen jg ikutan kena, OTAKNYA DIMANA",Positive,1
2026-04-14 14:29:00,"@MastinSaurus @sampahfhui udh bener digrup sebenernya itu salah ! itu gabener org yg normal dijadikan objek apalagi orgnya masih 1 lingkungan, harusnya kan mereka bisa aja objeknya ke pornstar kalo mau mesum, kalo isi kepala manusia isinya macem macem iya itu betul dan selagi disimpen dalem kepala",Positive,1
2026-04-14 14:30:00,@MastinSaurus @sampahfhui Coba ibu atau saudara cewe lu yang jadi obyek dari sebuah kemesuman kira² trima ngga?,Positive,1
2026-04-14 14:33:00,"@sampahfhui Sakjiww semua anjir,",Positive,1
2026-04-14 14:34:00,@sampahfhui percuma ipk cumlaude dan hafal pasal-pasal perlindungan perempuan kalau logika dasarnya belum bisa memanusiakan mereka,Positive,1
2026-04-14 14:35:00,"@MastinSaurus @sampahfhui lu otaknya mulus atau hatinya jebol? gak tau kalo pelecehan seksual tuh bisa verbal atau gak punya empati kemanusiaan? coba lu jadi cewek, diomongin gitu, suka lo hah? Bilang aja suka atau suka ngomongin cewek kek gitu juga.",Positive,1
2026-04-14 14:35:00,@sampahfhui @fredahanida Jangan ada ruang untuk para pelaku kekerasan seksual!!,Positive,1
2026-04-14 14:43:00,"@sampahfhui gue juga ada dunia kerja isinya cewecowo ngomongin org yg gada orgnya digrup itu yg di omongin vulgar si nama cewe yg gada digrup itu, tp ga sehedon ini. tp sukur nya gada yg Cepu 🫣",Negative,2
2026-04-14 14:47:00,@MastinSaurus @sampahfhui tongkrongan gw ga pernah ngelecehin perempuan bre sorry aja ini mah https://t.co/51iL5KeLt1,Neutral,1
2026-04-14 14:49:00,"@sampahfhui banyak sebenernya ga cwo cwe juga cm ga kesebar aja, ada ni cwe https://t.co/7u1fAtEgeO",Neutral,2
2026-04-14 14:50:00,"@MastinSaurus @sampahfhui https://t.co/t8TN9LBLNv gw males ngetik panjang lagi buat manusia kayak lo, jadi lo baca aja maksud dari kekerasan seksual itu sendiri. And... btw.. kenal atau tidak kenal dengan korban, berempatilah! Setiap orang berharga, setidaknya untuk dirinya sendiri!",Positive,1
